,algoritmo,train_method,normalizacao,selecao_feat,dataset_treino,dataset_test,acuracia,precisao,recall,f1
32,Gaussian Naive Bayes,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.5387272727272727,0.5201972311776977,0.9974545454545455,0.6837841206531222
33,Gaussian Naive Bayes,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.5359545454545455,0.5186882767093512,0.9979090909090909,0.6825855797033858
34,Gaussian Naive Bayes,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.5397727272727273,0.5207651051307608,0.9974545454545455,0.6842745330381365
35,Gaussian Naive Bayes,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.5717727272727273,0.5442917251051893,0.882,0.67316565481353
36,Gaussian Naive Bayes,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.574,0.5456329184886198,0.8848181818181818,0.675012136763992
37,Gaussian Naive Bayes,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.5682727272727273,0.5420775437023756,0.8795454545454545,0.6707570715474209
38,Gaussian Naive Bayes,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.5651818181818182,0.5398554752640355,0.8829090909090909,0.67002414625733
39,Gaussian Naive Bayes,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.5742727272727273,0.5456832923283382,0.8871818181818182,0.675737432488575
40,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.7814545454545454,1.0,0.5629090909090909,0.7203350395532806
41,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.7795909090909091,1.0,0.5591818181818182,0.7172759605853887
42,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.782,1.0,0.564,0.7212276214833758
43,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.7816363636363637,1.0,0.5632727272727273,0.7206327052802977
44,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.7765454545454545,1.0,0.5530909090909091,0.7122453757902131
45,Gaussian Naive Bayes,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.7814545454545454,1.0,0.5629090909090909,0.7203350395532806
46,Gaussian Naive Bayes,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.7795909090909091,1.0,0.5591818181818182,0.7172759605853887
47,Gaussian Naive Bayes,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.782,1.0,0.564,0.7212276214833758
48,Gaussian Naive Bayes,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.7816363636363637,1.0,0.5632727272727273,0.7206327052802977
49,Gaussian Naive Bayes,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.7765454545454545,1.0,0.5530909090909091,0.7122453757902131
50,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.541,1.0,0.082,0.15157116451016636
51,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.5413181818181818,1.0,0.08263636363636363,0.15265765387522043
52,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.5397727272727273,1.0,0.07954545454545454,0.14736842105263157
53,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.5400454545454545,1.0,0.08009090909090909,0.1483040148135679
54,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.5437272727272727,1.0,0.08745454545454545,0.16084266845009196
55,Gaussian Naive Bayes,Holdout,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.541,1.0,0.082,0.15157116451016636
56,Gaussian Naive Bayes,Holdout,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.5413181818181818,1.0,0.08263636363636363,0.15265765387522043
57,Gaussian Naive Bayes,Holdout,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.5397727272727273,1.0,0.07954545454545454,0.14736842105263157
58,Gaussian Naive Bayes,Holdout,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.5400454545454545,1.0,0.08009090909090909,0.1483040148135679
59,Gaussian Naive Bayes,Holdout,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.5437272727272727,1.0,0.08745454545454545,0.16084266845009196
60,Gaussian Naive Bayes,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.8224545454545454,1.0,0.6449090909090909,0.7841273350281861
61,Gaussian Naive Bayes,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.8209090909090909,1.0,0.6418181818181818,0.7818383167220376
62,Gaussian Naive Bayes,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.8217727272727273,1.0,0.6435454545454545,0.7831185353172188
63,Gaussian Naive Bayes,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.8216818181818182,1.0,0.6433636363636364,0.7829839021961609
64,Gaussian Naive Bayes,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.8202727272727273,1.0,0.6405454545454545,0.7808932727474233
65,Gaussian Naive Bayes,Holdout,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.8224545454545454,1.0,0.6449090909090909,0.7841273350281861
66,Gaussian Naive Bayes,Holdout,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.8209090909090909,1.0,0.6418181818181818,0.7818383167220376
67,Gaussian Naive Bayes,Holdout,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.8217727272727273,1.0,0.6435454545454545,0.7831185353172188
68,Gaussian Naive Bayes,Holdout,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.8216818181818182,1.0,0.6433636363636364,0.7829839021961609
69,Gaussian Naive Bayes,Holdout,-,Mutual information 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.8202727272727273,1.0,0.6405454545454545,0.7808932727474233
70,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.8224545454545454,1.0,0.6449090909090909,0.7841273350281861
71,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.8209090909090909,1.0,0.6418181818181818,0.7818383167220376
72,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.8217727272727273,1.0,0.6435454545454545,0.7831185353172188
73,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.8216818181818182,1.0,0.6433636363636364,0.7829839021961609
74,Gaussian Naive Bayes,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.8202727272727273,1.0,0.6405454545454545,0.7808932727474233
75,Gaussian Naive Bayes,Holdout,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.8224545454545454,1.0,0.6449090909090909,0.7841273350281861
76,Gaussian Naive Bayes,Holdout,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.8209090909090909,1.0,0.6418181818181818,0.7818383167220376
77,Gaussian Naive Bayes,Holdout,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.8217727272727273,1.0,0.6435454545454545,0.7831185353172188
78,Gaussian Naive Bayes,Holdout,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.8216818181818182,1.0,0.6433636363636364,0.7829839021961609
79,Gaussian Naive Bayes,Holdout,-,Importance 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.8202727272727273,1.0,0.6405454545454545,0.7808932727474233
80,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.541,1.0,0.082,0.15157116451016636
81,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.5413181818181818,1.0,0.08263636363636363,0.15265765387522043
82,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.5397727272727273,1.0,0.07954545454545454,0.14736842105263157
83,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.5400454545454545,1.0,0.08009090909090909,0.1483040148135679
84,Gaussian Naive Bayes,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.5437272727272727,1.0,0.08745454545454545,0.16084266845009196
85,Gaussian Naive Bayes,Holdout,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.541,1.0,0.082,0.15157116451016636
86,Gaussian Naive Bayes,Holdout,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.5413181818181818,1.0,0.08263636363636363,0.15265765387522043
87,Gaussian Naive Bayes,Holdout,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.5397727272727273,1.0,0.07954545454545454,0.14736842105263157
88,Gaussian Naive Bayes,Holdout,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.5400454545454545,1.0,0.08009090909090909,0.1483040148135679
89,Gaussian Naive Bayes,Holdout,-,Abs Correlation 40,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.5437272727272727,1.0,0.08745454545454545,0.16084266845009196
90,Knn,Grid Search 3 folds,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.8784090909090909,0.9744671150119686,0.7771818181818182,0.8647145096849238
91,Knn,Grid Search 3 folds,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.8755454545454545,0.9722222222222222,0.7731818181818182,0.8613530484099656
92,Knn,Grid Search 3 folds,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.8765454545454545,0.9728310502283105,0.7747272727272727,0.8625506072874493
93,Knn,Grid Search 3 folds,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.8761363636363636,0.9731275014293882,0.7736363636363637,0.8619903773107116
94,Knn,Grid Search 3 folds,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.876,0.9742031644118322,0.7724545454545455,0.8616773146739682
95,Knn,Holdout,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.8879545454545454,0.9656301145662848,0.8045454545454546,0.8777584924373916
96,Knn,Holdout,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.8864090909090909,0.9667288898649391,0.8003636363636364,0.8757149251504451
97,Knn,Holdout,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.8845454545454545,0.9647330257086355,0.7982727272727272,0.8736444134911948
98,Knn,Holdout,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.8856818181818182,0.9642192800087537,0.8010909090909091,0.8751179303838323
99,Knn,Holdout,-,Tree,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.8851818181818182,0.9663218137794409,0.7981818181818182,0.8742407647117395
100,Knn,Grid Search 3 folds,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.8381818181818181,0.8897736797988265,0.772,0.8267133956386292
101,Knn,Grid Search 3 folds,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.8395454545454546,0.8954891994917408,0.7688181818181818,0.827333202895715
102,Knn,Grid Search 3 folds,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.8378181818181818,0.8891914537075828,0.7718181818181818,0.8263577963792096
103,Knn,Grid Search 3 folds,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.8364090909090909,0.8927093282394142,0.7647272727272727,0.8237771140380944
104,Knn,Grid Search 3 folds,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.836590909090909,0.8923386669492424,0.7655454545454545,0.8240935558056466
105,Knn,Holdout,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.8426363636363636,0.8841214838972686,0.7886363636363637,0.8336536613492216
106,Knn,Holdout,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.8470454545454545,0.8890247630693977,0.7930909090909091,0.8383222024696103
107,Knn,Holdout,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.8429090909090909,0.8841922998574048,0.7891818181818182,0.8339898165049476
108,Knn,Holdout,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.8412727272727273,0.8846311475409836,0.7849090909090909,0.8317919075144509
109,Knn,Holdout,-,PCA,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.8408181818181818,0.8843551363543162,0.7841818181818182,0.8312614435771417
110,Knn,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.7921818181818182,0.8358411703239289,0.7271818181818182,0.7777345649003402
111,Knn,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.7885454545454545,0.8330535152151102,0.7217272727272728,0.7734047735021921
112,Knn,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.7929090909090909,0.8399451361046635,0.7237272727272728,0.7775173356773122
113,Knn,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.7900909090909091,0.835470984020185,0.7224545454545455,0.7748634945397816
114,Knn,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.7916363636363636,0.8338189386056192,0.7284545454545455,0.7775836972343523
115,Knn,Holdout,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.7850454545454545,0.825495691892453,0.722909090909091,0.7708040517617409
116,Knn,Holdout,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.7818636363636363,0.8232718173287457,0.7178181818181818,0.7669370113156233
117,Knn,Holdout,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.7840454545454546,0.8253670727897532,0.7205454545454546,0.7694025141969615
118,Knn,Holdout,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.7816363636363637,0.8214359825689977,0.7197272727272728,0.7672255063475144
119,Knn,Holdout,-,Abs Correlation 20,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.7812727272727272,0.8189033189033189,0.7222727272727273,0.7675586899816443
120,Knn,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.46286363636363637,0.43039700119270746,0.22963636363636364,0.29948426107060294
121,Knn,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.46436363636363637,0.43232044198895025,0.22763636363636364,0.29823725583611244
122,Knn,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.4587727272727273,0.422438857533778,0.22454545454545455,0.2932272808215113
123,Knn,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.4601363636363636,0.4233793464965927,0.22027272727272726,0.2897805417688214
124,Knn,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.4639090909090909,0.4316695352839931,0.228,0.2983938132064248
125,Knn,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.4729090909090909,0.45121152586771446,0.25054545454545457,0.3221884498480243
126,Knn,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.47763636363636364,0.46001300390117034,0.25727272727272726,0.3299906716417911
127,Knn,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.47254545454545455,0.45062132112491826,0.25054545454545457,0.3220378593129236
128,Knn,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.4722272727272727,0.44951247727648325,0.24727272727272728,0.3190428713858425
129,Knn,Holdout,-,Mutual information 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.47445454545454546,0.4539041994750656,0.25154545454545457,0.3237014506317268
130,Knn,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.7870909090909091,0.8630719705679466,0.6824545454545454,0.7622093613564829
131,Knn,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.787409090909091,0.8678301337987202,0.6780909090909091,0.7613166624138812
132,Knn,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.7894545454545454,0.8659770114942529,0.6849090909090909,0.7648730964467004
133,Knn,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.7885454545454545,0.8680426716141002,0.6805454545454546,0.7629433346922136
134,Knn,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.7825454545454545,0.8631689647113812,0.6715454545454546,0.7553942120871255
135,Knn,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.7849545454545455,0.8537411127412255,0.6877272727272727,0.7617944715774634
136,Knn,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.7865454545454545,0.8590795169742538,0.6855454545454546,0.7625644655678026
137,Knn,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.7875454545454545,0.8580484491736473,0.6890909090909091,0.7643440556619947
138,Knn,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.7860909090909091,0.8566409791477788,0.6871818181818182,0.7626109765940274
139,Knn,Holdout,-,Importance 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-94-test.csv,0.7807272727272727,0.8527530271875714,0.6786363636363636,0.7557962944213831
140,Knn,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-90-test.csv,0.7729545454545454,0.822606640163318,0.696,0.7540257054217757
141,Knn,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-91-test.csv,0.7683636363636364,0.8191351351351351,0.6888181818181818,0.7483456790123456
142,Knn,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-92-test.csv,0.7702272727272728,0.8182207472433358,0.6948181818181818,0.7514871441915343
143,Knn,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-90-trains.csv,appliences_05_05_05-93-test.csv,0.7692727272727272,0.8210492087578583,0.6886363636363636,0.749035894393355
